Square Feet,Number of Bedrooms,Number of Bathrooms,Year Built,Neighborhood,Garage Spaces,Lot Size,City,Price
1202,1,2.1535474411188,1967,Rural,0,0.2811372420348032,Kansas City,122097202.26825792
2207,3,2.0408768511327575,2009,Urban,2,0.5365474012859254,Kansas City,223795802.77026457
1122,4,2.295421285323332,1962,Rural,0,0.6466858848290358,Los Angeles,116110586.02054442
1400,3,3.3453394777861787,1973,Suburban,1,0.24418427895599085,New York,141891821.85561392
1766,3,2.4525190964902226,1979,Suburban,1,0.8006999139203846,Los Angeles,181177438.50183868
1293,1,3.382043350797888,1951,Suburban,0,0.36940281147042875,Houston,131810667.30866198
1279,4,2.7294667094195977,1974,Urban,0,0.2899207687049563,Houston,129999313.84673126
2860,3,2.026208303972666,1999,Rural,1,0.6024598717936752,Kansas City,289454264.98176634
1883,4,3.4299362310504176,1963,Suburban,0,0.4692822648786441,Kansas City,191403656.541722
2633,1,1.7148690116592746,1955,Suburban,0,0.928257350172776,Kansas City,268459901.9267383
1197,3,1.6731489393993866,1979,Suburban,0,0.8920564283783385,Kansas City,124655768.31234664
1981,1,2.5135087721645073,1979,Rural,0,0.5350155970499949,Houston,201233591.1431623
2930,4,1.7825477378862669,1987,Suburban,2,0.4233373972530379,Houston,295670378.06660664
2534,4,1.027261104853649,2007,Rural,0,0.3929661834681387,New York,255721875.5002047
1751,1,2.9448925818964047,1990,Rural,1,0.34080726077335666,Kansas City,177259903.247509
1143,2,2.533281464417194,2006,Rural,2,0.5900930683412295,Los Angeles,117665461.45153743
1608,3,2.3365534434794837,1985,Urban,2,0.8244807442610892,New York,165477645.22956643
2224,4,3.900905543854946,2013,Urban,1,0.379680947383202,New York,224860972.65270513
2147,4,2.713597551888741,1965,Rural,0,0.2710846807192734,Houston,216748943.21998802
1186,3,3.5902947333681534,2021,Rural,2,0.5279354255649581,Kansas City,121708949.2328274
2349,1,1.4183507086154805,1963,Urban,2,0.1621309751178999,New York,236207031.17873564
1463,1,2.707619389388283,1980,Urban,0,0.7311511055167361,Kansas City,150423826.9817878
2372,1,3.603938880192709,2015,Rural,0,0.5665224396717402,Houston,240392907.61437318
2794,2,2.749317271839694,2017,Urban,1,0.5467373271755688,New York,282489885.43126583
1659,2,3.154042534381005,2014,Suburban,2,0.3704008415950203,New York,168173557.39805368
1763,4,2.116130703436622,2004,Rural,0,0.914206093778563,Los Angeles,181324740.27165055
1954,1,1.2773485511111997,1989,Rural,0,0.18143766266459743,Houston,196622989.45465633
2955,3,2.373700885381214,1974,Urban,1,0.8828416079983282,Los Angeles,300507235.6063952
1402,4,2.1834381725165724,1974,Suburban,2,0.4390346821743304,Houston,143043931.2738104
2369,3,3.601180547136842,1952,Urban,0,0.8925611643775201,Los Angeles,242137894.36292288
2986,4,1.7319859070574166,2018,Suburban,1,0.7558853124991453,Houston,302754325.505525
2534,2,3.9002026826053244,1975,Suburban,2,0.1937536539958345,Houston,255041283.47117457
1146,4,3.8744143594134886,1989,Rural,2,0.8483826578584183,New York,119542494.36624812
2171,2,1.742894929214316,1987,Suburban,2,0.7139591503295546,Los Angeles,221120512.87133884
1863,4,2.0441558664319617,1987,Rural,2,0.1290717216238136,Los Angeles,187518670.29810145
2734,1,3.6866672226216552,2017,Suburban,1,0.22033241389870295,Los Angeles,274878162.11119014
2843,3,3.8998666626883223,1956,Rural,0,0.6720652502521256,New York,288437816.25096226
1488,1,2.330317308508132,1979,Suburban,2,0.6963404525922564,Kansas City,152766476.06109938
1928,4,1.9629911369226933,1968,Urban,2,0.7719862895538355,Houston,197322155.78303838
2959,4,2.578282039754626,1984,Suburban,0,0.7482208606974837,Los Angeles,300229475.456469
2663,4,3.0633076190972046,1982,Urban,2,0.6935679592029594,Houston,270442587.8674471
1550,2,1.8204235461249394,1982,Suburban,2,0.7896150115717803,New York,159429606.8238183
1337,3,3.2094195238572185,1987,Suburban,0,0.6175771353031355,Houston,137358592.14080498
1871,3,1.154972071343923,1959,Rural,0,0.3347122469720094,New York,189330184.14021084
1640,4,1.1478834782932492,2006,Suburban,2,0.9211389523576464,Kansas City,169016786.02266023
2802,4,2.1588631154366356,1977,Suburban,0,0.11639262783878014,Los Angeles,281373877.87285167
2976,2,2.060419576182162,1987,Suburban,1,0.4299055478843412,New York,300204059.2076354
1472,1,1.946899646101457,1965,Urban,1,0.755983263787447,Houston,151485933.79239485
2969,1,2.47305928800673,1970,Rural,2,0.48444043703470685,New York,299862681.631774
1150,3,1.9622007469347138,1955,Rural,2,0.12235096673201289,New York,116288919.88968018
2438,2,1.5767737554042758,1990,Suburban,0,0.15938281280459188,Kansas City,244980172.09567827
2321,4,1.9284086472658029,1964,Suburban,0,0.6837736322244597,Los Angeles,236158498.80966723
2634,3,3.924712818430705,1952,Urban,2,0.9683781394647697,New York,269081244.1587061
1262,2,2.2333402509845457,1992,Suburban,2,0.596677272251049,New York,129645886.88007909
2787,1,2.334138330575007,1996,Rural,1,0.5560820362213922,Houston,281860470.5559001
1143,2,2.72963496985342,1963,Rural,0,0.3864926917506406,New York,116837186.0814922
1345,1,3.9500223052426797,2015,Urban,2,0.33102160647945683,New York,136581359.70529047
1623,2,1.7248038293072891,1978,Urban,2,0.11888648358065625,Los Angeles,163388792.7051013
2016,3,3.0438463315973014,1953,Rural,0,0.34565938087642406,Los Angeles,204056585.3792519
2595,1,3.1479540806251722,1975,Urban,0,0.5041993967787272,Houston,262547093.5399405
1880,3,2.8219732503791977,1961,Suburban,2,0.2781548047440552,New York,190102422.0174987
1001,3,1.2657350189099321,1951,Suburban,2,0.17861318963328632,New York,101637996.07458468
1896,1,3.0306168274827296,1966,Urban,2,0.7459550805291423,New York,193932071.66470692
2327,1,1.1922841331085263,1984,Rural,0,0.9051582421612604,Kansas City,237560212.52078944
1253,4,2.788427948649691,1959,Urban,2,0.9430948627183771,Kansas City,130784606.40974061
2675,4,3.218743531665228,1992,Rural,2,0.6561988556472904,Houston,271417400.0431114
1452,4,1.6329096718598513,1970,Urban,2,0.14749712433935364,Kansas City,146564953.84708625
2060,3,3.524866022628322,1964,Urban,1,0.766776366965596,Houston,210563246.7865251
2183,3,1.091061416599013,1984,Urban,1,0.19908577473569775,New York,219742258.4799234
2014,4,3.5314385909749184,2009,Suburban,0,0.7027733059190415,Kansas City,205448724.4239183
1008,3,2.380987151928295,1993,Suburban,2,0.8014292521730881,Los Angeles,105325720.29726006
2256,3,1.6527638197949335,1954,Rural,2,0.7532782397438255,Kansas City,230025348.48520374
2122,1,1.4013344349819041,2022,Urban,0,0.9566954251850176,New York,217143577.20854872
2682,1,3.8599215027471176,1967,Suburban,0,0.7643316560206508,Los Angeles,272641152.3928093
1815,3,1.21799676274347,1970,Urban,0,0.7238888001836277,Houston,185625793.7581239
1207,4,1.597280259807777,2021,Rural,2,0.33556885496479216,New York,122747640.29430954
2154,2,2.043467042299138,2000,Suburban,1,0.9322918177923115,Los Angeles,220449719.117134
1403,4,2.8607045468833614,1990,Rural,0,0.2615894837147502,Kansas City,142187500.25959
1151,2,2.6344032558282953,1973,Suburban,2,0.9144069503258138,Houston,120259614.99581619
1053,4,1.376930477236942,1973,Urban,0,0.3813962890113194,Kansas City,107760251.23084937
2143,1,1.869183951214644,1987,Rural,2,0.21714723448990186,Los Angeles,215795924.9687906
2696,3,1.7162553132580722,1993,Suburban,0,0.8440147245440537,Los Angeles,274248792.7712146
2943,3,1.640628563471024,2006,Suburban,2,0.10224590824074624,New York,295209276.68346405
1627,1,2.233433009439961,2008,Urban,0,0.8488794859127476,Houston,167236904.90527174
1586,2,3.1120943577749705,1983,Rural,1,0.3360806578413783,Houston,160833810.36604002
2648,2,1.6523587966517077,1972,Rural,0,0.8962491454800592,Los Angeles,269760172.63714916
2991,2,2.1000366391089442,1992,Rural,0,0.7223312640174212,New York,303124159.0680203
2443,1,2.1727522805234867,1989,Urban,1,0.6995649995655311,Los Angeles,248200781.4188669
2445,2,3.9293695883062307,1996,Suburban,0,0.42878760684835904,Los Angeles,247173640.75336477
1103,1,3.8639990706372065,1990,Suburban,1,0.1534626765016939,Houston,111592113.31280626
2875,4,3.400412748256228,1996,Rural,2,0.8470657883850196,Kansas City,292365359.89804435
1253,4,1.7249767624575556,1969,Suburban,1,0.25381341565887516,Kansas City,127188440.3354787
2250,1,1.204111942275009,2014,Rural,1,0.43503277770527704,Houston,227380472.284197
2135,3,1.9507124131618743,2017,Urban,2,0.6403192169581736,New York,217067899.515778
1509,4,1.8003836483014926,1973,Urban,1,0.5340283647045595,Houston,154175170.5971454
2496,2,2.5177774004391815,1985,Urban,1,0.27879457165418625,New York,251492806.16330388
1098,1,3.333183730203379,1994,Rural,2,0.22655472119405554,Houston,111417762.38573553
1152,2,3.574968816636574,1951,Suburban,0,0.21092164502526156,New York,116982730.88637406
2884,2,3.5345922562315257,1977,Urban,0,0.8767070933492809,Los Angeles,293378629.88596374
1913,3,2.0790266836692033,1975,Rural,1,0.12840359415520028,Los Angeles,192507944.97205117
2919,2,3.0617030303820485,1972,Rural,0,0.9793128336399048,New York,297381191.8954782
1877,3,1.93850259257266,1985,Urban,0,0.2786758213468727,Houston,189578766.80117732
1337,4,1.1827166297055483,1955,Urban,1,0.19929006719117032,Los Angeles,135345154.08318377
2729,1,3.104695796808827,1984,Urban,2,0.6192744892991157,Houston,276514224.6312563
1821,2,1.0294826577093636,1987,Suburban,0,0.17198736214662697,Kansas City,183317148.01006135
2186,1,2.227547762375466,1984,Suburban,1,0.6422079368472354,Los Angeles,222243105.7664143
2743,2,1.9881378079062273,2002,Rural,2,0.8655639803322518,Houston,279021930.23725426
1956,1,3.080132615556557,1987,Urban,0,0.14310821932068235,Houston,196776551.04277018
2704,2,3.2987364182811367,2008,Urban,2,0.8198817440756897,Kansas City,274961813.95174956
1160,2,1.9122839079138516,1992,Suburban,1,0.4550296968839068,Houston,118693569.77751307
2603,2,3.4348810433345607,1953,Urban,2,0.243541570448089,New York,262265323.93049052
1800,2,1.8817502815148013,1954,Rural,2,0.25848683224071317,Los Angeles,181918565.43231717
1397,2,2.3389790799596835,2017,Urban,1,0.9268880893248036,New York,144659863.877621
2300,2,3.181055581042402,1994,Suburban,0,0.19954517674659802,Kansas City,231481305.05231118
1815,2,3.078760687674366,1974,Rural,0,0.8801045084040914,New York,186476429.59359604
2939,2,3.9621054169366,1960,Rural,2,0.5898201588852532,Houston,297601258.7006965
2527,2,1.6754830726477956,1978,Urban,2,0.1351505609347952,Kansas City,253866414.03512254
2919,1,2.986953740618747,1983,Rural,2,0.5180285311456045,Kansas City,295004164.18627447
2415,3,2.829045724827332,1963,Urban,2,0.8357045630286706,New York,246380701.2445054
2158,2,3.7452953634700896,1973,Urban,0,0.7535825088751904,Kansas City,220198809.6966362
2218,3,1.4690864249346252,2008,Suburban,1,0.5399041759162461,New York,224854702.36145133
1400,2,3.255394490760799,1988,Rural,1,0.8740448917265954,New York,144909379.04544005
1639,2,2.704805848806305,1975,Urban,1,0.20832828560220673,New York,165504501.8666715
2056,1,1.8239976093637162,1992,Urban,2,0.9189469480531319,Kansas City,210576534.56096795
1687,4,2.4233047424415224,1985,Urban,2,0.861797087635014,Kansas City,173620733.2938582
1459,4,2.0013297912093932,1988,Rural,1,0.7374491430915124,Los Angeles,150132345.44979826
1954,1,2.7379402083653828,2010,Rural,0,0.8360989679158743,New York,199900840.3552068
2906,3,3.6670018324439977,1965,Rural,1,0.5894339561583994,New York,294282194.9182253
1469,4,2.707914953236606,2008,Urban,0,0.7076461861879002,New York,150916324.55243224
2398,1,2.8951672549797522,1955,Rural,2,0.604538263637001,New York,243469828.86230847
2045,1,2.5562435413441285,2005,Urban,1,0.41988567745715444,New York,206951146.65288657
1749,4,1.1534965193364277,1957,Rural,1,0.6119747176250598,New York,178596385.8270755
2693,3,1.6985756706282826,1976,Rural,2,0.33171879927873316,New York,271510987.1716908
1037,1,2.476005188296248,2020,Urban,0,0.49625125375670676,Los Angeles,106431956.65790576
1229,2,1.9307058512341144,1976,Rural,1,0.35269786653421886,Los Angeles,125163292.27151366
2388,3,1.5452907932835827,1995,Urban,1,0.2105990105152501,Houston,240278891.86207253
1562,3,2.512398525755315,1990,Rural,0,0.3896756707509156,New York,158651808.24318624
1437,4,1.9684293803435509,1974,Rural,1,0.8667884963662935,New York,148646574.6853572
2799,4,1.774322929520244,1967,Rural,1,0.4429726935780751,Los Angeles,282747937.6876044
2306,2,2.391956252321142,1961,Rural,2,0.7732032840719821,Los Angeles,235095413.13928398
1026,1,1.3998527742465194,2000,Suburban,0,0.25767806881434513,New York,104158379.30214022
1225,4,3.783237199226222,1988,Urban,1,0.48197724325087743,New York,125588629.00619635
2300,4,3.603106293757717,1959,Suburban,1,0.2033704624016589,Los Angeles,231827085.28404012
1797,3,3.1228617572216057,2003,Rural,2,0.22475895703074072,Los Angeles,181348009.41694534
2632,4,1.3186414827653685,1978,Rural,1,0.6556927419010622,Houston,267022361.82071272
1283,4,3.3276317634090793,1990,Urban,2,0.64673363570411,Houston,132188240.56077623
1878,4,3.423871984327057,1958,Urban,1,0.292034716619376,New York,190061963.98192143
1959,4,3.303293853143013,2012,Urban,2,0.5269808748599188,Los Angeles,199077651.41328532
2504,3,1.3418976613577236,1986,Urban,0,0.8769755502801532,Houston,255220520.0760026
1452,2,2.9317238712032943,1963,Rural,0,0.2567813578088346,New York,147103786.07938442
2019,2,3.5029743872481958,2022,Urban,1,0.11728947976616336,Houston,202874170.47787446
2852,1,2.732060203659003,2021,Suburban,1,0.686795626597215,Houston,288918882.6482605
1815,4,2.939222125684267,1988,Urban,2,0.1481483872798165,Houston,182876183.5958254
1658,3,2.3750904382789186,1989,Urban,2,0.9819462147152014,Kansas City,171247862.85644692
2539,1,2.586121959652158,2003,Suburban,0,0.6486582554189929,New York,257487250.42406887
1546,1,1.1031305750551756,1952,Suburban,1,0.5233567175595751,Houston,157724518.38092703
2215,2,2.916889065919854,2004,Suburban,2,0.4869932860218761,New York,224388733.11005336
2072,3,1.2443416386734776,1982,Suburban,0,0.6157635926652383,New York,210727143.5862267
2535,3,2.30504378302067,2020,Urban,0,0.18156199304819343,Los Angeles,254745688.2489675
1016,3,1.8779652930022235,1968,Suburban,2,0.9370171529375462,New York,106890933.16166289
2195,2,2.6362838506351394,1983,Rural,1,0.66307786169669,Houston,223333110.5972811
2243,2,1.4002490065696214,1999,Urban,0,0.26558064784981794,New York,225952921.9147418
1157,2,3.0749302059199546,1996,Rural,2,0.6063229483881966,Los Angeles,119237234.50738499
1476,2,3.3850346107854112,1995,Urban,0,0.21993085524971046,Kansas City,149193531.87205744
2069,2,1.4900633492294695,2005,Urban,1,0.11579744580248091,Kansas City,207800741.9802046
2396,4,1.3129392620556466,2006,Rural,2,0.6674652866925982,Los Angeles,243360796.87811714
1517,4,1.4365464483620776,2000,Suburban,1,0.683635007683115,Houston,155560916.02204275
1098,3,3.631382685695505,2003,Suburban,1,0.6253269245230739,Houston,113468988.32404253
2915,1,2.5845677852690683,1977,Rural,0,0.2651348839240208,Houston,293299517.0035153
2768,3,2.4017829880225077,1968,Suburban,1,0.6430868726452903,New York,280640568.08732814
2060,1,1.320135457307063,1976,Urban,0,0.15085984683206782,Kansas City,207138309.39345837
1279,2,2.9486680202708855,1997,Urban,2,0.6483145200147301,Houston,131632722.70159397
2372,1,3.6039987756852696,1968,Urban,2,0.5986153171968569,Kansas City,240828376.49416068
1496,3,3.484557607970359,2000,Suburban,0,0.6897293477551896,Los Angeles,153574988.5593737
1301,3,2.878164126942404,1956,Suburban,0,0.9059280451771544,Kansas City,135330502.53540644
1180,1,1.225836149955021,1978,Rural,0,0.865322294715583,Houston,122693549.18482454
1606,4,1.3371910815280388,1992,Urban,1,0.9825887724062848,Kansas City,165988233.19314602
2122,2,1.147926961329474,2018,Rural,2,0.9786169296429176,Los Angeles,217344179.17031428
1699,2,1.772437649477408,2007,Suburban,2,0.7950877240363774,Kansas City,174228371.4438927
1992,3,1.4069844014811332,1957,Rural,1,0.9607776599599552,New York,204609412.12991086
2139,4,1.7801441207573017,1991,Suburban,0,0.8805554973002008,Los Angeles,218796288.2955578
1190,1,2.155174167156885,1991,Urban,2,0.7548242049054756,New York,123185759.08706415
1252,2,3.828948352213407,1962,Urban,1,0.16784582917937968,New York,126751400.27231291
1980,4,2.831128179345076,1975,Suburban,0,0.144144899442899,Houston,199373059.11066538
1927,2,3.504921357048887,1967,Suburban,2,0.8538396107551932,Houston,197652067.15555462
2184,4,3.1310545021369967,1991,Suburban,0,0.5406902720845285,Los Angeles,221698280.44808292
2279,4,1.3375093915798952,2000,Urban,1,0.8331460159374288,Houston,232501043.28405565
2346,3,3.2077612191218465,1965,Suburban,2,0.38162644358969744,Kansas City,237228714.30938265
1127,2,1.8252966446773733,1952,Urban,0,0.4578848724907115,Los Angeles,115581321.61080435
1017,1,2.917323540984119,1994,Rural,0,0.7301680489107387,Houston,105764639.51012751
2816,3,2.0228859209289656,1971,Urban,0,0.9237940632388839,Houston,286780686.7602641
2758,3,3.9930167897939777,1972,Rural,1,0.17898532703099734,Kansas City,277419402.8943895
1565,1,1.7906544384903333,2008,Urban,0,0.8753303301711456,New York,161135950.7337425
1569,3,1.837391412322809,2011,Urban,2,0.8137114523914287,Kansas City,161356361.61788136
2346,4,3.792016766687195,2017,Suburban,2,0.3839853436568692,New York,237074327.97578588
2895,4,1.0739332139089681,2003,Urban,0,0.4196949527184036,Houston,291979019.75463516
1685,2,3.0900669636195905,2006,Suburban,1,0.14181532949971867,New York,169645831.6697701
2815,2,3.1759791722076343,1972,Suburban,2,0.11416655000504619,New York,282704031.1879408
1625,1,3.509135732231198,2009,Suburban,2,0.5293055137219562,Houston,165569712.7485271
